product_id,brand,product_name,pack_size,pack_size_value,pack_size_unit,mrp,selling_price,discount_pct,rating,rating_count,product_url,product_image_url,source,collection_date,pack_size_ml,pack_size_g,price_per_100ml_calculated,price_per_100g_calculated,brand_standardized,company_group,discount_pct_calculated,product_category,price_per_100ml,data_quality_score,data_quality_category,is_duplicate,price_segment
FLIP_0050,Wng,"WNG Laundry Liquid for Washing machine | Suitable for h... 5 ml 3.8(176) ₹217₹1,49985% off Hot Deal",5 ml,5.0,ml,1499.0,217.0,85.0,3.8,176,https://www.flipkart.com/wng-laundry-liquid-washing-machine-suitable-handwash-also-aqua-detergent/p/itm0aa3cb10fc45f?pid=LDGGW939HWW2JFQ8&lid=LSTLDGGW939HWW2JFQ8ZTSG3O&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_36&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGGW939HWW2JFQ8.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/l/n/q/5-laundry-liquid-for-fabric-care-suitable-for-top-load-and-front-original-imagw92y9ahr56zw.jpeg?q=70,Flipkart,17-08-26,5.0,,4340.0,,Wng,Competitor,85.52368245496999,Liquid Detergent,4340.0,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0093,Pumk,PUMK TOP LOAD FRONT LOAD PREMIUM LIQUID DETERGENT 10L A... 10000 ml 3.7(110) ₹149₹99985% off Lowest price since launch,10000 ml,10000.0,ml,999.0,149.0,85.0,3.7,110,https://www.flipkart.com/pumk-top-load-front-premium-liquid-detergent-10l-aqua-after-wash/p/itm84d6ea9d2641d?pid=LDGHKFMSC3NTNUTA&lid=LSTLDGHKFMSC3NTNUTAFI4QLG&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_28&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHKFMSC3NTNUTA.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/x/t/h/5000-top-load-front-load-premium-liquid-detergent-5l-blue-pumk-original-imahjyjuh3zn4uag.jpeg?q=70,Flipkart,17-08-26,10000.0,,1.49,,Pumk,Competitor,85.08508508508508,Liquid Detergent,1.49,100.0,Excellent,False,Budget (<₹150)
FLIP_0068,Flisko,"Flisko Washing Machine Liquid Detergent Laundry Multi-F... 5 L 3.3(9) ₹248₹1,66085% off",5 L,5.0,l,1660.0,248.0,85.0,3.3,9,https://www.flipkart.com/flisko-washing-machine-liquid-detergent-laundry-multi-fragrance/p/itm67815fda74a32?pid=LDGGPZGBTNYUDVWB&lid=LSTLDGGPZGBTNYUDVWBSWGB50&marketplace=FLIPKART&q=washing+machine+liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_25&otracker=search&fm=organic&iid=0516046a-1df3-4f87-a595-481a08c3b310.LDGGPZGBTNYUDVWB.SEARCH&ppt=sp&ppn=sp&ssid=8aa19tuzjk0000001786988017234&qH=2721e1dc434c5ada&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-liquid-detergent/7/d/c/5-laundry-liquid-detergent-5-liter-deep-cleaning-stain-removal-original-imahnbzxetnayezz.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.96,,Flisko,Competitor,85.06024096385542,Liquid Detergent,4.96,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0116,Gelveera,GELVEERA Top Load -Front Load Laundry Detergent Rose Fr... 5 L ₹155₹99984% off,5 L,5.0,l,999.0,155.0,84.0,0.0,0,https://www.flipkart.com/gelveera-top-load-front-laundry-detergent-rose-fragrance-5-l-liquid/p/itm4fab88c5bf51b?pid=LDGHMKTGA7JHK85G&lid=LSTLDGHMKTGA7JHK85GSK2YEI&marketplace=FLIPKART&q=liquid+detergent+top+load&store=rja%2Fplv%2Fxdq&srno=s_1_28&otracker=search&fm=organic&iid=en_IuMJ3AraOtxWKx5ZnpapE3g6acWYfHNhfDcn5qZip0CsuTHy7SD4__y6U2Uj8aW9cZbVj-Wd7EMbjz8Jp0bCCU3FQ9AC8OM08W6uOPQvxhMY7_lL8i2O20WRyEcXP-Qd&ppt=sp&ppn=sp&ssid=82b4scq38g0000001786988040648&qH=eb302e080935c655&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/s/c/8/5-top-load-front-load-laundry-detergent-rose-fragrance-5-l-original-imahmknw76atdn3k.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.1,,Gelveera,Competitor,84.48448448448448,Liquid Detergent,3.1,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0037,Clinermax,"Currently unavailable Clinermax Intense Clean Liquid Detergent 5L for Washing... 5 L ₹246₹1,49983% off Only few left",5L,5.0,l,1499.0,246.0,83.0,0.0,0,https://www.flipkart.com/clinermax-intense-clean-liquid-detergent-5l-washing-machine-laundry-fresh-fragrance-aqua/p/itm6dce805830e5a?pid=LDGHH737T4TGWYVB&lid=LSTLDGHH737T4TGWYVBRNIJ4O&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_19&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHH737T4TGWYVB.SEARCH&ppt=None&ppn=None&ssid=lw3jxa0l800000001786988001070&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/l/j/5/5-intense-clean-liquid-detergent-5l-for-washing-machine-laundry-original-imahmqrvfggkmxds.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.92,,Clinermax,Competitor,83.58905937291527,Liquid Detergent,4.92,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0014,Velviya,"VELVIYA liquid detergent Blue for all type of cloth, to... 5000 ml 3.6(95) ₹158₹89982% off Hot Deal",5000 ml,5000.0,ml,899.0,158.0,82.0,3.6,95,https://www.flipkart.com/velviya-liquid-detergent-blue-all-type-cloth-top-front-load-machine-lavender/p/itm012090ad4b85c?pid=LDGHF7CJZTSGM5PC&lid=LSTLDGHF7CJZTSGM5PCISMUD1&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_18&otracker=search&fm=organic&iid=en_BNDD0J28B0AoUU9oHudBVeDBE00j1gTnTeOTHW6c1qwEhk9mnMchN_fkM9sE_LEGNBbnfe6fgyOumbjVkA0RY4lXLrwjXkXuVPttGQFtJgY2OzYdadjAKVgRryQeVIhV&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/p/a/k/5000-liquid-detergent-blue-for-all-type-of-cloth-top-and-front-original-imahf7cjzwftarmj.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.16,,Velviya,Competitor,82.42491657397107,Liquid Detergent,3.16,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0041,Cleannxo,"cleannxo Classic Liquid Detergent 5L | Front & Top Load... 5 L ₹214₹1,19982% off Only few left",5L,5.0,l,1199.0,214.0,82.0,0.0,0,https://www.flipkart.com/cleannxo-classic-liquid-detergent-5l-front-top-load-laundry-wash/p/itm4874f39420c70?pid=LDGHZU5XFAH4APHH&lid=LSTLDGHZU5XFAH4APHHWOOQ1E&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_23&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZU5XFAH4APHH.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/8/d/j/5-classic-liquid-detergent-5l-front-top-load-laundry-wash-original-imahzu5xyjfkttb9.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.279999999999999,,Cleannxo,Competitor,82.15179316096747,Liquid Detergent,4.279999999999999,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0042,Cleannxo,"cleannxo Lavender Liquid Detergent 5L | Premium Laundry... 5 L ₹214₹1,19982% off Only few left",5L,5.0,l,1199.0,214.0,82.0,0.0,0,https://www.flipkart.com/cleannxo-lavender-liquid-detergent-5l-premium-laundry-wash-all-machines/p/itmb4e2110e5b966?pid=LDGHZV4CHA2CQ8ZZ&lid=LSTLDGHZV4CHA2CQ8ZZZCUHQA&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_24&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZV4CHA2CQ8ZZ.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/r/j/v/5-lavender-liquid-detergent-5l-premium-laundry-wash-for-all-original-imahzv4chpnyhgjg.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.279999999999999,,Cleannxo,Competitor,82.15179316096747,Liquid Detergent,4.279999999999999,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0038,Cleannxo,"cleannxo Classic Liquid Detergent 5L Front & Top Load M... 5 L ₹216₹1,19981% off Only few left",5L,5.0,l,1199.0,216.0,81.0,0.0,0,https://www.flipkart.com/cleannxo-classic-liquid-detergent-5l-front-top-load-machine-wash-pack/p/itmd68d4e510ee68?pid=LDGHZRZ6ZTPSPPNS&lid=LSTLDGHZRZ6ZTPSPPNSMQQFSM&marketplace=FLIPKART&q=liquid+laundry+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_20&otracker=search&fm=organic&iid=e7026340-8f51-48ad-b3ba-9b5010b21cab.LDGHZRZ6ZTPSPPNS.SEARCH&ppt=sp&ppn=sp&ssid=9pogdi7w740000001786988008837&qH=268dd2fba3560d47&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/6/2/x/5-classic-liquid-detergent-5l-front-top-load-machine-wash-liquid-original-imahzrz6puffmaxt.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.32,,Cleannxo,Competitor,81.98498748957465,Liquid Detergent,4.32,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0066,Iszk,ISZK heavy Liquid Detergent suitable for washing machin... 5000 ml 3.4(16) ₹180₹99981% off Only few left,5000 ml,5000.0,ml,999.0,180.0,81.0,3.4,16,https://www.flipkart.com/iszk-heavy-liquid-detergent-suitable-washing-machine-use-hand-wash-5-ltr-rose/p/itm74f48ccc852aa?pid=LDGHDA8HVMZPR2WD&lid=LSTLDGHDA8HVMZPR2WDF3C447&marketplace=FLIPKART&q=washing+machine+liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_23&otracker=search&fm=organic&iid=0516046a-1df3-4f87-a595-481a08c3b310.LDGHDA8HVMZPR2WD.SEARCH&ppt=sp&ppn=sp&ssid=8aa19tuzjk0000001786988017234&qH=2721e1dc434c5ada&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/z/2/a/5000-heavy-liquid-detergent-suitable-for-washing-machine-and-use-original-imahda8gygh6qfrv.jpeg?q=70,Flipkart,17-08-26,5000.0,,3.6,,Iszk,Competitor,81.98198198198197,Liquid Detergent,3.6,100.0,Excellent,False,Mass Market (₹150–299)
