product_id,brand,product_name,pack_size,pack_size_value,pack_size_unit,mrp,selling_price,discount_pct,rating,rating_count,product_url,product_image_url,source,collection_date,pack_size_ml,pack_size_g,price_per_100ml_calculated,price_per_100g_calculated,brand_standardized,company_group,discount_pct_calculated,product_category,price_per_100ml,data_quality_score,data_quality_category,is_duplicate,price_segment
FLIP_0089,Dr,"Dr Wash Liquid Detergent for Front Load Machines, Ultra... 2 L 4.5(2) ₹270₹46041% off Only few left",2 L,2.0,l,460.0,270.0,41.0,4.5,2,https://www.flipkart.com/wash-liquid-detergent-front-load-machines-ultra-power-matic-formula-2-l-fresh/p/itm85c5c53f47326?pid=LDGHZYMBKDWDHHHN&lid=LSTLDGHZYMBKDWDHHHNVFNKCY&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_24&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHZYMBKDWDHHHN.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/4/k/8/2-ultra-power-matic-formula-for-front-load-machines-dr-wash-original-imahhefbregpkfgg.jpeg?q=70,Flipkart,17-08-26,2000.0,,13.5,,Dr Wash,Team Thai,41.30434782608695,Liquid Detergent,13.5,100.0,Excellent,False,Mass Market (₹150–299)
