product_id,brand,product_name,pack_size,pack_size_value,pack_size_unit,mrp,selling_price,discount_pct,rating,rating_count,product_url,product_image_url,source,collection_date,pack_size_ml,pack_size_g,price_per_100ml_calculated,price_per_100g_calculated,brand_standardized,company_group,discount_pct_calculated,product_category,price_per_100ml,data_quality_score,data_quality_category,is_duplicate,price_segment
BB_0081,Rin,"Rin Matic Top Load Liquid Detergent, 4 kg",4 kg,4.0,kg,440.0,396.0,10.0,4.8,138,https://www.bigbasket.com/pd/40361659/rin-matic-top-load-liquid-detergent-4-l/,"https://www.bbassets.com/media/uploads/p/s/40361659_5-rin-matic-top-load-liquid-detergent.jpg?tr=w-80,q-80",BigBasket,18-08-26,4000.0,4000.0,,9.9,Rin,Competitor,10.0,Liquid Detergent,9.9,100.0,Excellent,False,Mid Premium (₹300–599)
FLIP_0115,Brillyarie,Brillyarie shine detergent Brillyarie Shine Liquid Dete... 5000 ml 4.8(43) ₹234₹99976% off Hot Deal,5000 ml,5000.0,ml,999.0,234.0,76.0,4.8,43,https://www.flipkart.com/brillyarie-shine-detergent-liquid-5l-top-load-wash-transparent-fresh/p/itmc80a184db6012?pid=LDGHKYVWHFHUWYVY&lid=LSTLDGHKYVWHFHUWYVY4I5VC8&marketplace=FLIPKART&q=liquid+detergent+top+load&store=rja%2Fplv%2Fxdq&srno=s_1_26&otracker=search&fm=organic&iid=a587ce83-077c-4fbe-9e8e-f8572f028c2e.LDGHKYVWHFHUWYVY.SEARCH&ppt=sp&ppn=sp&ssid=82b4scq38g0000001786988040648&qH=eb302e080935c655&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/e/u/j/5000-brillyarie-shine-liquid-detergent-5l-top-load-wash-original-imahmtngjh2bscgh.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.68,,Brillyarie,Competitor,76.57657657657657,Liquid Detergent,4.68,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0121,Right,Right to Clean Liquid Detergent 5kg Lavender | Matic fo... 5 kg 4.8(33) ₹360₹84957% off Hot Deal,5kg,5.0,kg,849.0,360.0,57.0,4.8,33,https://www.flipkart.com/right-clean-liquid-detergent-5kg-lavender-matic-front-top-load-washing-machine/p/itm821501110eb93?pid=LDGHNUDCZN8PTTAY&lid=LSTLDGHNUDCZN8PTTAYB1TQGU&marketplace=FLIPKART&q=liquid+detergent+top+load&store=rja%2Fplv%2Fxdq&srno=s_1_37&otracker=search&fm=organic&iid=a587ce83-077c-4fbe-9e8e-f8572f028c2e.LDGHNUDCZN8PTTAY.SEARCH&ppt=sp&ppn=sp&ssid=82b4scq38g0000001786988040648&qH=eb302e080935c655&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/t/o/n/5-liquid-detergent-5kg-lavender-matic-for-front-top-load-washing-original-imahnudcpcvuxkbp.jpeg?q=70,Flipkart,17-08-26,5000.0,5000.0,,7.199999999999999,Right,Competitor,57.59717314487632,Liquid Detergent,7.199999999999999,100.0,Excellent,False,Mid Premium (₹300–599)
BB_0074,Unknown,"Stanfresh Liquid Detergent & Softener - Safe On Hands, Clothes, For Bucket & Machine Wash, 1 L",1 L,1.0,l,179.0,179.0,0.0,4.7,31,https://www.bigbasket.com/pd/40274510/stanfresh-liquid-detergent-softener-safe-on-hands-clothes-for-bucket-machine-wash-1-l/,"https://www.bbassets.com/media/uploads/p/s/40274510_1-stanfresh-liquid-detergent-softener-safe-on-hands-clothes-for-bucket-machine-wash.jpg?tr=w-80,q-80",BigBasket,18-08-26,1000.0,,17.9,,Unknown,Competitor,0.0,Liquid Detergent,17.9,100.0,Excellent,False,Mass Market (₹150–299)
BB_0088,Surf Excel,"Surf Excel Matic Front Load Liquid Detergent, 1 L Pouch",1 L,1.0,l,209.0,209.0,0.0,4.7,27,https://www.bigbasket.com/pd/40281923/surf-excel-matic-liquid-front-load-removes-tough-stains-safe-on-clothes-1-l-pouch/,"https://www.bbassets.com/media/uploads/p/s/40281923_1-surf-excel-matic-liquid-front-load-removes-tough-stains-safe-on-clothes.jpg?tr=w-80,q-80",BigBasket,18-08-26,1000.0,,20.9,,Surf Excel,Competitor,0.0,Liquid Detergent,20.9,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0023,Justmixx,"Justmixx Complete Care Combo|DIY Detergent Liquid + Dis... 3 x 0.33 kg 4.6(17) ₹1,091₹1,59731% off Only few left",3 x 0.33 kg,0.33,kg,1597.0,1091.0,31.0,4.6,17,https://www.flipkart.com/justmixx-complete-care-combo-diy-detergent-liquid-dishwash-fabric-conditioner/p/itm37aa1d6f13e60?pid=LDGHZPMKAEYXSDEQ&lid=LSTLDGHZPMKAEYXSDEQKTQHH0&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_30&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHZPMKAEYXSDEQ.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/j/d/q/1-complete-care-combo-diy-detergent-liquid-dishwash-liquid-original-imahztv8b6jguxhr.jpeg?q=70,Flipkart,17-08-26,330.0,330.0,,330.6060606060606,Justmixx,Competitor,31.684408265497808,Liquid Detergent,330.6060606060606,100.0,Excellent,False,High Premium (₹1000+)
FLIP_0012,Ariel,Ariel Power Gel Liquid Detergent Top Load & Semi-Automa... 3 kg 4.5(416) ₹357₹46923% off Value 365,3 kg,3.0,kg,469.0,357.0,23.0,4.5,416,https://www.flipkart.com/ariel-power-gel-liquid-detergent-top-load-semi-automatic-washing-machines-fresh/p/itmd992725eb5fe1?pid=LDGHZFDQNMB6Z3ZW&lid=LSTLDGHZFDQNMB6Z3ZWOBSVWJ&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_15&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHZFDQNMB6Z3ZW.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/o/e/n/-original-imahzpsf3gacujbn.jpeg?q=70,Flipkart,17-08-26,3000.0,3000.0,,11.9,Ariel,Competitor,23.88059701492537,Liquid Detergent,11.9,100.0,Excellent,False,Mid Premium (₹300–599)
BB_0003,Beco,"Beco Natural Laundry Liquid Detergent - Top Load, 2 L Refill Pack",2 L,2.0,l,299.0,249.0,17.0,4.5,206,https://www.bigbasket.com/pd/40335384/beco-natural-laundry-liquid-refill-top-load-2-l/,"https://www.bbassets.com/media/uploads/p/s/40335384_5-beco-natural-laundry-liquid-refill-top-load.jpg?tr=w-80,q-80",BigBasket,18-08-26,2000.0,,12.45,,Beco,Competitor,16.722408026755854,Liquid Detergent,12.45,100.0,Excellent,False,Mass Market (₹150–299)
FLIP_0082,Rin,Rin Matic Front Load Fresh Liquid Detergent 2 L 4.5(122) ₹345 Only few left,2 L,2.0,l,345.0,345.0,0.0,4.5,122,https://www.flipkart.com/rin-matic-front-load-fresh-liquid-detergent/p/itme4742e41d20cc?pid=LDGHYYPYQRYNWJPD&lid=LSTLDGHYYPYQRYNWJPDFTK5RA&marketplace=FLIPKART&q=liquid+detergent+front+load&store=rja%2Fplv%2Fxdq&srno=s_1_9&otracker=search&fm=organic&iid=4e7f22b4-9de2-4d69-8348-38203ce1ad3e.LDGHYYPYQRYNWJPD.SEARCH&ppt=sp&ppn=sp&ssid=r2w85k1iio0000001786988029527&qH=512f6544c3919989&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/g/o/h/-original-imahmb445f9cpg8k.jpeg?q=70,Flipkart,17-08-26,2000.0,,17.25,,Rin,Competitor,0.0,Liquid Detergent,17.25,100.0,Excellent,False,Mid Premium (₹300–599)
FLIP_0020,Flisko,Flisko Lavender Fresh Liquid Detergent 5L | Tough Stain... 5 L 4.5(71) ₹248₹79968% off Only few left,5L,5.0,l,799.0,248.0,68.0,4.5,71,https://www.flipkart.com/flisko-lavender-fresh-liquid-detergent-5l-tough-stain-remover-front-top-load/p/itm3a4c9bf753c7e?pid=LDGHPBQGDK38PYHT&lid=LSTLDGHPBQGDK38PYHT6VXUSN&marketplace=FLIPKART&q=liquid+detergent&store=rja%2Fplv%2Fxdq&srno=s_1_26&otracker=search&fm=organic&iid=31403ccf-c8b1-4fd8-bf35-8b00e2324dcf.LDGHPBQGDK38PYHT.SEARCH&ppt=None&ppn=None&ssid=hvq3bdkw400000001786987994324&qH=3797422074e1f609&ov_redirect=true&ov_redirect=true,https://rukminim2.flixcart.com/image/612/612/xif0q/liquid-detergent/c/x/z/5-lavender-fresh-liquid-detergent-5l-tough-stain-remover-front-original-imahpcybfrvxqxqz.jpeg?q=70,Flipkart,17-08-26,5000.0,,4.96,,Flisko,Competitor,68.96120150187734,Liquid Detergent,4.96,100.0,Excellent,False,Mass Market (₹150–299)
